 ENTRY        THICPI           THIEX          USCPI
 1988:02  88.400000000000 25.750000000000 88.587000000000
 1988:03  88.800000000000 25.900000000000 88.995000000000
 1988:04  89.100000000000 25.850000000000 89.454000000000
 1988:05  89.200000000000 25.500000000000 89.760000000000
 1988:06  89.400000000000 25.750000000000 90.142500000000
 1988:07  89.400000000000 25.800000000000 90.499500000000
 1988:08  89.900000000000 25.900000000000 90.933000000000
 1988:09  90.700000000000 25.500000000000 91.519500000000
 1988:10  91.100000000000 24.000000000000 91.825500000000
 1988:11  90.800000000000 24.300000000000 91.927500000000
 1988:12  90.700000000000 25.500000000000 92.029500000000
 1989:01  91.200000000000 25.300000000000 92.488500000000
 1989:02  92.300000000000 24.950000000000 92.845500000000
 1989:03  92.300000000000 26.500000000000 93.381000000000
 1989:04  92.600000000000 26.750000000000 94.044000000000
 1989:05  93.300000000000 26.300000000000 94.554000000000
 1989:06  93.700000000000 27.000000000000 94.783500000000
